Parent Type,Parent ID,Asset ID,Asset Name,Asset Description,Asset Function,Asset Make,Asset Model,Asset Part Number,Asset Serial Number,Security Zone,Asset Firmware,Redundant Asset Pair ID (If Applicable),Asset Contact Person,Comments
Cabinet,U23_S5_SS1_B1_R1_C1,U23_S5_SS1_B1_R1_C1_FW53,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214545,,12.2 (53r) SEY3,,,
Cabinet,U23_S5_SS1_B1_R1_C1,U23_S5_SS1_B1_R1_C1_RTR2,APN Router,ACME APN Router,Router,Cisco,2911 Series,,,,12.2 (44R)SE4,,,
Cabinet,U23_S5_SS1_B1_R1_C1,U23_S5_SS1_B1_R1_C1_SW5,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Hirshmann,Spider 5TX,,,,10.0.5,,,
Cabinet,U23_S5_SS1_B2_R1_C1,U23_S5_SS1_B2_R1_C1_FW20,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-1000C,,,20.0.4.5,,,
Cabinet,U23_S5_SS1_B2_R1_C1,U23_S5_SS1_B2_R1_C1_FW63,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,,012801223313,,12.2 (35R)SEY3,,,
Cabinet,U23_S5_SS1_B2_R1_C1,U23_S5_SS1_B2_R1_C1_RTR8,APN Router,ACME APN Router,Router,Cisco,3800 Series,,,,2.0.001,,,
Cabinet,U23_S5_SS2_B1_R1_C1,U23_S5_SS2_B1_R1_C1_FW60,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,,012801197974,,V15.2(7)e4,,,
Cabinet,U23_S5_SS2_B1_R1_C1,U23_S5_SS2_B1_R1_C1_GW2,Main Gateway,ACME Main Gateway,Gateway,Prolinx,ProLinx Gateway,,,,15.2(7)E4,,,
Cabinet,U23_S5_SS2_B1_R1_C1,U23_S5_SS2_B1_R1_C1_MOD1,GSM Modem,ACME GSM Modem,Modem,InRouter,615-S,,,,10.0.5,,,
Cabinet,U23_S5_SS2_B2_R1_C1,U23_S5_SS2_B2_R1_C1_FW36,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-850,,,,12.2 (25R)SEE4 ,,,
Cabinet,U23_S5_SS2_B2_R1_C1,U23_S5_SS2_B2_R1_C1_SW5,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Hirshmann,Spider 5TX,,,,10.0.5,,,
Cabinet,U23_S5_SS3_B1_R1_C1,U23_S5_SS3_B1_R1_C1_RTR2,APN Router,ACME APN Router,Router,Cisco,2911 Series,,,,12.2 (44R)SE4,,,
Cabinet,U23_S5_SS3_B2_R1_C1,U23_S5_SS3_B2_R1_C1_FW32,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-20C,,,2.0.001,,,
Cabinet,U23_S5_SS3_B2_R1_C1,U23_S5_SS3_B2_R1_C1_FW44,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214514,,16.8.1r,,,
Cabinet,U23_S5_SS3_B2_R1_C1,U23_S5_SS3_B2_R1_C1_FW52,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214544,,12.2 (44R)SE4,,,
Cabinet,U23_S5_SS3_B2_R1_C1,U23_S5_SS3_B2_R1_C1_RTR6,APN Router,ACME APN Router,Router,Cisco,1800 Series,,,,16.6.7,,,
Cabinet,U23_S5_SS4_B1_R1_C1,U23_S5_SS4_B1_R1_C1_FW31,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-40C,,,16.8.1r,,,
Cabinet,U23_S5_SS4_B2_R1_C1,U23_S5_SS4_B2_R1_C1_FW9,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-4400F,,,10.0.5,,,
Cabinet,U23_S5_SS4_B2_R1_C1,U23_S5_SS4_B2_R1_C1_NZ18,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2033BA2668,,12.2 (44R)SE4,,,
Cabinet,U23_S5_SS5_B1_R1_C1,U23_S5_SS5_B1_R1_C1_FW40,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-3050,,,,12.2 (53r) SEY3,,,
Cabinet,U23_S5_SS5_B2_R1_C1,U23_S5_SS5_B2_R1_C1_FW1,Security Firewall,ACME Security Firewall,Firewall,Bitdefender,BOX,,,,12.2 (53r) SEY3,,,
Cabinet,U23_S5_SS5_B2_R1_C1,U23_S5_SS5_B2_R1_C1_NZ22,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2128BA0385,,16.6.7,,,
Cabinet,U24_S1_SS1_B1_R1_C1,U24_S1_SS1_B1_R1_C1_FW18,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3040B,,,16.8.1r,,,
Cabinet,U24_S1_SS1_B2_R1_C1,U24_S1_SS1_B2_R1_C1_FW41,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-3020,,,,15.2 (3R)E1,,,
Cabinet,U24_S1_SS1_B2_R1_C1,U24_S1_SS1_B2_R1_C1_SW1,IT Ethernet Switch,ACME IT Ethernet Switch,Switch,Cisco,Catalyst 2960,,,,16.8.1r,,,
Cabinet,U24_S1_SS1_B2_R1_C1,U24_S1_SS1_B2_R1_C1_SW4,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,D-Link,DGS,DGS-1024D,,,V15.2(7)e4,,,
Cabinet,U24_S1_SS2_B1_R1_C1,U24_S1_SS2_B1_R1_C1_FW48,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214519,,10.0.5,,,
Cabinet,U24_S1_SS2_B1_R1_C1,U24_S1_SS2_B1_R1_C1_NZ11,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1493,,2.0.001,,,
Cabinet,U24_S1_SS2_B1_R1_C1,U24_S1_SS2_B1_R1_C1_NZ21,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2128BA0383,,15.2(7)E4,,,
Cabinet,U24_S1_SS2_B1_R1_C1,U24_S1_SS2_B1_R1_C1_RTR2,APN Router,ACME APN Router,Router,Cisco,2911 Series,,,,12.2 (44R)SE4,,,
Cabinet,U24_S1_SS2_B2_R1_C1,U24_S1_SS2_B2_R1_C1_FW47,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214518,,V15.2(7)e4,,,
Cabinet,U24_S1_SS2_B2_R1_C1,U24_S1_SS2_B2_R1_C1_FW67,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,,012801224101,,15.2 (3R)E1,,,
Cabinet,U24_S1_SS2_B2_R1_C1,U24_S1_SS2_B2_R1_C1_RTR1,APN Router,ACME APN Router,Router,Cisco,1921 Series,,,,12.2 (44)SE5 ,,,
Cabinet,U24_S1_SS2_B2_R1_C1,U24_S1_SS2_B2_R1_C1_RTR2,APN Router,ACME APN Router,Router,Cisco,2911 Series,,,,12.2 (44R)SE4,,,
Cabinet,U24_S1_SS2_B2_R1_C1,U24_S1_SS2_B2_R1_C1_RTR5,APN Router,ACME APN Router,Router,Cisco,800 Series,,,,15.2(7)E4,,,
Cabinet,U24_S1_SS3_B1_R1_C1,U24_S1_SS3_B1_R1_C1_NZ14,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1497,,10.0.5,,,
Cabinet,U24_S1_SS3_B1_R1_C1,U24_S1_SS3_B1_R1_C1_NZ15,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2024BA4096,,12.2 (25R)SEE4 ,,,
Cabinet,U24_S1_SS3_B2_R1_C1,U24_S1_SS3_B2_R1_C1_FW29,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-100C,,,15.2(7)E4,,,
Cabinet,U24_S1_SS3_B2_R1_C1,U24_S1_SS3_B2_R1_C1_FW79,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001072146,,12.2 (53r) SEY3,,,
Cabinet,U24_S1_SS3_B2_R1_C1,U24_S1_SS3_B2_R1_C1_NZ25,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2128BA0393,,20.0.4.5,,,
Cabinet,U24_S1_SS4_B1_R1_C1,U24_S1_SS4_B1_R1_C1_FW54,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214662,,15.2 (3R)E1,,,
Cabinet,U24_S1_SS4_B2_R1_C1,U24_S1_SS4_B2_R1_C1_FW43,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801213921,,16.6.7,,,
Cabinet,U24_S1_SS4_B2_R1_C1,U24_S1_SS4_B2_R1_C1_RTR11,APN Router,ACME APN Router,Router,INSYS,MRXS LTE,,,,10.0.5,,,
Cabinet,U24_S1_SS4_B2_R1_C1,U24_S1_SS4_B2_R1_C1_RTR7,APN Router,ACME APN Router,Router,Cisco,2800 Series,,,,16.8.1r,,,
Cabinet,U24_S1_SS4_B2_R1_C1,U24_S1_SS4_B2_R1_C1_SW5,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Hirshmann,Spider 5TX,,,,10.0.5,,,
Cabinet,U24_S1_SS5_B1_R1_C1,U24_S1_SS5_B1_R1_C1_FW11,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3810A,,,12.2 (35R)SEY3,,,
Cabinet,U24_S1_SS5_B1_R1_C1,U24_S1_SS5_B1_R1_C1_FW6,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3000F,,,2.0.001,,,
Cabinet,U24_S1_SS5_B1_R1_C1,U24_S1_SS5_B1_R1_C1_SW2,IT Ethernet Switch,ACME IT Ethernet Switch,Switch,Cisco,Catalyst 2960,,,,2.0.001,,,
Cabinet,U24_S2_SS1_B1_R1_C1,U24_S2_SS1_B1_R1_C1_FW47,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214518,,V15.2(7)e4,,,
Cabinet,U24_S2_SS1_B1_R1_C1,U24_S2_SS1_B1_R1_C1_NZ6,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1485,,12.2 (53r) SEY3,,,
Cabinet,U24_S2_SS1_B1_R1_C1,U24_S2_SS1_B1_R1_C1_RTR12,APN Router,ACME APN Router,Router,INSYS,MRXS DSL,,,,12.2 (25R)SEE4 ,,,
Cabinet,U24_S2_SS1_B2_R1_C1,U24_S2_SS1_B2_R1_C1_FW1,Security Firewall,ACME Security Firewall,Firewall,Bitdefender,BOX,,,,12.2 (53r) SEY3,,,
Cabinet,U24_S2_SS2_B2_R1_C1,U24_S2_SS2_B2_R1_C1_FW16,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3240C,,,15.2(7)E4,,,
Cabinet,U24_S2_SS3_B1_R1_C1,U24_S2_SS3_B1_R1_C1_FW3,Security Firewall,ACME Security Firewall,Firewall,CUJO,AISIS Firewall,,,,15.2(7)E4,,,
Cabinet,U24_S2_SS3_B1_R1_C1,U24_S2_SS3_B1_R1_C1_FW49,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214520,,12.2 (25R)SEE4 ,,,
Cabinet,U24_S2_SS3_B1_R1_C1,U24_S2_SS3_B1_R1_C1_SW14,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,TP Link,,TL-SF1005D,,,16.8.1r,,,
Cabinet,U24_S2_SS3_B2_R1_C1,U24_S2_SS3_B2_R1_C1_FW4,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-1800F,,,16.6.7,,,
Cabinet,U24_S2_SS3_B2_R1_C1,U24_S2_SS3_B2_R1_C1_FW52,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214544,,12.2 (44R)SE4,,,
Cabinet,U24_S2_SS3_B2_R1_C1,U24_S2_SS3_B2_R1_C1_SW14,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,TP Link,,TL-SF1005D,,,16.8.1r,,,
Cabinet,U24_S2_SS4_B1_R1_C1,U24_S2_SS4_B1_R1_C1_FW74,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001068025,,10.0.5,,,
Cabinet,U24_S2_SS4_B1_R1_C1,U24_S2_SS4_B1_R1_C1_FW8,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-4200F,,,V15.2(7)e4,,,
Cabinet,U24_S2_SS5_B1_R1_C1,U24_S2_SS5_B1_R1_C1_FW32,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-20C,,,2.0.001,,,
Cabinet,U24_S2_SS5_B1_R1_C1,U24_S2_SS5_B1_R1_C1_NZ19,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1466,,12.2 (53r) SEY3,,,
Cabinet,U24_S2_SS5_B1_R1_C1,U24_S2_SS5_B1_R1_C1_RTR14,APN Router,ACME APN Router,Router,INSYS,MRX3 LTE,,,,12.2 (44)SE5 ,,,
Cabinet,U24_S2_SS5_B1_R1_C1,U24_S2_SS5_B1_R1_C1_SW9,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Phoenix Contact,,,,,12.2 (44R)SE4,,,
Cabinet,U24_S2_SS5_B2_R1_C1,U24_S2_SS5_B2_R1_C1_FW76,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001071371,,12.2 (35R)SEY3,,,
Cabinet,U24_S2_SS5_B2_R1_C1,U24_S2_SS5_B2_R1_C1_NZ3,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1468,,12.2 (35R)SEY3,,,
Cabinet,U24_S3_SS1_B1_R1_C1,U24_S3_SS1_B1_R1_C1_FW33,Security Firewall,ACME Security Firewall,Firewall,Netgear,Nighthawk X6,R8000,,,20.0.4.5,,,
Cabinet,U24_S3_SS1_B2_R1_C1,U24_S3_SS1_B2_R1_C1_FW70,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,12001059079,,16.8.1r,,,
Cabinet,U24_S3_SS2_B1_R1_C1,U24_S3_SS2_B1_R1_C1_NZ15,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2024BA4096,,12.2 (25R)SEE4 ,,,
Cabinet,U24_S3_SS2_B1_R1_C1,U24_S3_SS2_B1_R1_C1_RTR1,APN Router,ACME APN Router,Router,Cisco,4300,,,,20.0.4.5,,,
Cabinet,U24_S3_SS2_B1_R1_C1,U24_S3_SS2_B1_R1_C1_SW9,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Phoenix Contact,,,,,12.2 (44R)SE4,,,
Cabinet,U24_S3_SS2_B2_R1_C1,U24_S3_SS2_B2_R1_C1_CM1,GPS Clock Master,ACME GPS Clock Master,GPS Clock Master,Time Tools,T300,,,,16.6.7,,,
Cabinet,U24_S3_SS2_B2_R1_C1,U24_S3_SS2_B2_R1_C1_RTR15,APN Router,ACME APN Router,Router,INSYS,MRX3 DSL,,,,12.2 (44R)SE4,,,
Cabinet,U24_S3_SS3_B1_R1_C1,U24_S3_SS3_B1_R1_C1_FW61,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,,012801213558,,10.0.5,,,
Cabinet,U24_S3_SS3_B2_R1_C1,U24_S3_SS3_B2_R1_C1_FW15,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3810A,,,15.2 (3R)E1,,,
Cabinet,U24_S3_SS4_B1_R1_C1,U24_S3_SS4_B1_R1_C1_FW74,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001068025,,10.0.5,,,
Cabinet,U24_S3_SS4_B1_R1_C1,U24_S3_SS4_B1_R1_C1_NZ5,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1479,,12.2 (44R)SE4,,,
Cabinet,U24_S3_SS4_B2_R1_C1,U24_S3_SS4_B2_R1_C1_FW71,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,12001059184,,2.0.001,,,
Cabinet,U24_S3_SS5_B1_R1_C1,U24_S3_SS5_B1_R1_C1_FW46,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214517,,20.0.4.5,,,
Cabinet,U24_S3_SS5_B1_R1_C1,U24_S3_SS5_B1_R1_C1_FW54,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214662,,15.2 (3R)E1,,,
Cabinet,U24_S3_SS5_B2_R1_C1,U24_S3_SS5_B2_R1_C1_RTR10,APN Router,ACME APN Router,Router,Cisco,7200 Series,,,,V15.2(7)e4,,,
Cabinet,U24_S3_SS5_B2_R1_C1,U24_S3_SS5_B2_R1_C1_RTR12,APN Router,ACME APN Router,Router,INSYS,MRXS DSL,,,,12.2 (25R)SEE4 ,,,
Cabinet,U24_S4_SS1_B1_R1_C1,U24_S4_SS1_B1_R1_C1_MOD3,GSM Modem,ACME GSM Modem,Modem,Maestro,M100 3G,,,,12.2 (35R)SEY3,,,
Cabinet,U24_S4_SS1_B1_R1_C1,U24_S4_SS1_B1_R1_C1_SW13,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Siemens,Scalance XB005,,,,16.6.7,,,
Cabinet,U24_S4_SS1_B2_R1_C1,U24_S4_SS1_B2_R1_C1_FW26,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-200B,,,12.2 (44R)SE4,,,
Cabinet,U24_S4_SS2_B1_R1_C1,U24_S4_SS2_B1_R1_C1_FW26,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-200B,,,12.2 (44R)SE4,,,
Cabinet,U24_S4_SS2_B2_R1_C1,U24_S4_SS2_B2_R1_C1_FW4,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-1800F,,,16.6.7,,,
Cabinet,U24_S4_SS2_B2_R1_C1,U24_S4_SS2_B2_R1_C1_FW43,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801213921,,16.6.7,,,
Cabinet,U24_S4_SS2_B2_R1_C1,U24_S4_SS2_B2_R1_C1_MOD2,GSM Modem,ACME GSM Modem,Modem,Sixnet,BT-6801,,,,12.2 (25R)SEE4 ,,,
Cabinet,U24_S4_SS2_B2_R1_C1,U24_S4_SS2_B2_R1_C1_NZ19,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1466,,12.2 (53r) SEY3,,,
Cabinet,U24_S4_SS3_B1_R1_C1,U24_S4_SS3_B1_R1_C1_FW54,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214662,,15.2 (3R)E1,,,
Cabinet,U24_S4_SS3_B1_R1_C1,U24_S4_SS3_B1_R1_C1_RTR1,APN Router,ACME APN Router,Router,Cisco,1921 Series,,,,12.2 (44)SE5 ,,,
Cabinet,U24_S4_SS3_B1_R1_C1,U24_S4_SS3_B1_R1_C1_RTR10,APN Router,ACME APN Router,Router,Cisco,7200 Series,,,,V15.2(7)e4,,,
Cabinet,U24_S4_SS3_B2_R1_C1,U24_S4_SS3_B2_R1_C1_FW43,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801213921,,16.6.7,,,
Cabinet,U24_S4_SS3_B2_R1_C1,U24_S4_SS3_B2_R1_C1_FW64,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,,012801223321,,12.2 (44)SE5 ,,,
Cabinet,U24_S4_SS3_B2_R1_C1,U24_S4_SS3_B2_R1_C1_NZ13,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1496,,V15.2(7)e4,,,
Cabinet,U24_S4_SS3_B2_R1_C1,U24_S4_SS3_B2_R1_C1_NZ16,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2033BA2652,,12.2 (35R)SEY3,,,
Cabinet,U24_S4_SS3_B2_R1_C1,U24_S4_SS3_B2_R1_C1_RTR6,APN Router,ACME APN Router,Router,Cisco,1800 Series,,,,16.6.7,,,
Cabinet,U24_S4_SS4_B1_R1_C1,U24_S4_SS4_B1_R1_C1_FW15,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3810A,,,15.2 (3R)E1,,,
Cabinet,U24_S4_SS4_B1_R1_C1,U24_S4_SS4_B1_R1_C1_FW33,Security Firewall,ACME Security Firewall,Firewall,Netgear,Nighthawk X6,R8000,,,20.0.4.5,,,
Cabinet,U24_S4_SS4_B1_R1_C1,U24_S4_SS4_B1_R1_C1_FW70,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,12001059079,,16.8.1r,,,
Cabinet,U24_S4_SS4_B1_R1_C1,U24_S4_SS4_B1_R1_C1_NZ15,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2024BA4096,,12.2 (25R)SEE4 ,,,
Cabinet,U24_S4_SS4_B1_R1_C1,U24_S4_SS4_B1_R1_C1_NZ7,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1486,,15.2 (3R)E1,,,
Cabinet,U24_S4_SS4_B2_R1_C1,U24_S4_SS4_B2_R1_C1_FW4,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-1800F,,,16.6.7,,,
Cabinet,U24_S4_SS4_B2_R1_C1,U24_S4_SS4_B2_R1_C1_FW74,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001068025,,10.0.5,,,
Cabinet,U24_S4_SS4_B2_R1_C1,U24_S4_SS4_B2_R1_C1_NZ23,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2128BA0389,,16.8.1r,,,
Cabinet,U24_S4_SS4_B2_R1_C1,U24_S4_SS4_B2_R1_C1_SW8,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,NTRON,,304TX,,,12.2 (44)SE5 ,,,
Cabinet,U24_S4_SS5_B1_R1_C1,U24_S4_SS5_B1_R1_C1_NZ5,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1479,,12.2 (44R)SE4,,,
Cabinet,U24_S5_SS1_B1_R1_C1,U24_S5_SS1_B1_R1_C1_FW24,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-500C,,,12.2 (35R)SEY3,,,
Cabinet,U24_S5_SS1_B1_R1_C1,U24_S5_SS1_B1_R1_C1_FW72,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001059186,,20.0.4.5,,,
Cabinet,U24_S5_SS1_B2_R1_C1,U24_S5_SS1_B2_R1_C1_NZ11,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1493,,2.0.001,,,
Cabinet,U24_S5_SS1_B2_R1_C1,U24_S5_SS1_B2_R1_C1_NZ9,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1488,,16.6.7,,,
Cabinet,U24_S5_SS2_B1_R1_C1,U24_S5_SS2_B1_R1_C1_RTR1,APN Router,ACME APN Router,Router,Cisco,4300,,,,20.0.4.5,,,
Cabinet,U24_S5_SS2_B2_R1_C1,U24_S5_SS2_B2_R1_C1_FW16,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3240C,,,15.2(7)E4,,,
Cabinet,U24_S5_SS2_B2_R1_C1,U24_S5_SS2_B2_R1_C1_FW70,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,12001059079,,16.8.1r,,,
Cabinet,U24_S5_SS3_B1_R1_C1,U24_S5_SS3_B1_R1_C1_NZ6,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1485,,12.2 (53r) SEY3,,,
Cabinet,U24_S5_SS3_B1_R1_C1,U24_S5_SS3_B1_R1_C1_SW11,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Schneider Electric,ConneXium Switch,TCSESM043F2CU0,,,15.2 (3R)E1,,,
Cabinet,U24_S5_SS3_B2_R1_C1,U24_S5_SS3_B2_R1_C1_FW62,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,,012801214542,,12.2 (25R)SEE4 ,,,
Cabinet,U24_S5_SS3_B2_R1_C1,U24_S5_SS3_B2_R1_C1_NZ20,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1496,,15.2 (3R)E1,,,
Cabinet,U24_S5_SS3_B2_R1_C1,U24_S5_SS3_B2_R1_C1_RTR5,APN Router,ACME APN Router,Router,Cisco,800 Series,,,,15.2(7)E4,,,
Cabinet,U24_S5_SS4_B1_R1_C1,U24_S5_SS4_B1_R1_C1_RTR5,APN Router,ACME APN Router,Router,Cisco,800 Series,,,,15.2(7)E4,,,
Cabinet,U24_S5_SS4_B2_R1_C1,U24_S5_SS4_B2_R1_C1_FW38,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-5050,,,,12.2 (44)SE5 ,,,
Cabinet,U24_S5_SS4_B2_R1_C1,U24_S5_SS4_B2_R1_C1_GW2,Main Gateway,ACME Main Gateway,Gateway,Prolinx,ProLinx Gateway,,,,15.2(7)E4,,,
Cabinet,U24_S5_SS4_B2_R1_C1,U24_S5_SS4_B2_R1_C1_NZ22,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2128BA0385,,16.6.7,,,
Cabinet,U24_S5_SS5_B1_R1_C1,U24_S5_SS5_B1_R1_C1_FW46,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214517,,20.0.4.5,,,
Cabinet,U24_S5_SS5_B2_R1_C1,U24_S5_SS5_B2_R1_C1_FW7,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3500F,,,20.0.4.5,,,
Cabinet,U24_S5_SS5_B2_R1_C1,U24_S5_SS5_B2_R1_C1_NZ8,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1487,,15.2(7)E4,,,
Cabinet,U24_S5_SS5_B2_R1_C1,U24_S5_SS5_B2_R1_C1_SW4,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,D-Link,DGS,DGS-1024D,,,V15.2(7)e4,,,
Cabinet,U25_S1_SS1_B1_R1_C1,U25_S1_SS1_B1_R1_C1_FW1,Security Firewall,ACME Security Firewall,Firewall,Bitdefender,BOX,,,,12.2 (53r) SEY3,,,
